,	,	,			Z	
et	et	et	0		J	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
asi	@asi	asi	0		S	sg n
   	asi	asi	0		V	o
ka	ka	ka	0		D	
seal	@seal	seal	0		D	
    	siga	siga	l		A	sg ad
    	siga	siga	l		S	sg ad
kohtus	kohtu	kohtu	s		V	s
      	@kohtus	kohus	s		S	sg in
saab	saab	saa	b		V	b
selletud	####	####				
        	#seletatud	seleta	tud		V	tud
.	.	.			Z	
Ja	ja	ja	0		J	
kohus	@kohus	kohus	0		S	sg n
     	kohu	kohu	s		V	s
wõttis	võttis	võt	is		V	s
nõuks	nõuks	nõu	ks		S	sg tr
sedda	####	####				
     	#seda	see	da		P	sg p
üllekuulamist	####	####				
             	#ülekuulamist	üle_kuulamine	t		S	sg p
Hakenrihtri	####	####				
           	#Hakenrihteri	Hakenrihter	0		H	sg g
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
panna	pand	pand	0		S	sg g
     	@panna	pane	a		V	da
     	panna	panna	0		S	sg g
     	panna	panna	0		S	sg n
.	.	.			Z	
